datetime,plant_id,plant_name,gen_mw,prev_gen,drop,year,month_str,ptf_tl_mwh,ptf_fallback,ptf_source,energy_lost_mwh,revenue_loss_tl,balancing_cost_tl,total_loss_tl,tl_usd_rate,total_loss_usd,yekdem_loss_usd
2024-01-19 08:00:00+00:00,15163,SAROS RES,0.0,89.19,89.19,2024,2024-01,2208.01,2383.24,actual,89.19,196932.4119,29539.861785,226472.27368500002,32.5,6968.377651846155,6510.87
2024-01-19 18:00:00+00:00,15163,SAROS RES,0.0,51.0,51.0,2024,2024-01,2398.99,2383.24,actual,51.0,122348.48999999999,18352.2735,140700.7635,32.5,4329.254261538462,3723.0
2024-01-19 22:00:00+00:00,15163,SAROS RES,0.0,66.94,66.94,2024,2024-01,1490.0,2383.24,actual,66.94,99740.59999999999,14961.089999999998,114701.68999999999,32.5,3529.2827692307687,4886.62
2024-01-20 18:00:00+00:00,15163,SAROS RES,0.0,91.63,91.63,2024,2024-01,2449.0,2383.24,actual,91.63,224401.87,33660.2805,258062.1505,32.5,7940.373861538461,6688.99
2024-01-21 08:00:00+00:00,15163,SAROS RES,0.0,78.19,78.19,2024,2024-01,1247.98,2383.24,actual,78.19,97579.55619999999,14636.93343,112216.48963,32.5,3452.8150655384616,5707.87
2024-01-21 18:00:00+00:00,15163,SAROS RES,0.0,73.5,73.5,2024,2024-01,1247.99,2383.24,actual,73.5,91727.265,13759.08975,105486.35475,32.5,3245.7339923076925,5365.5
2024-01-22 22:00:00+00:00,15163,SAROS RES,0.0,69.5,69.5,2024,2024-01,1489.98,2383.24,actual,69.5,103553.61,15533.0415,119086.6515,32.5,3664.2046615384616,5073.5
2024-01-23 08:00:00+00:00,15163,SAROS RES,0.0,63.06,63.06,2024,2024-01,2398.99,2383.24,actual,63.06,151280.3094,22692.04641,173972.35581,32.5,5352.995563384616,4603.38
2024-01-23 22:00:00+00:00,15163,SAROS RES,0.0,89.64,89.64,2024,2024-01,2207.0,2383.24,actual,89.64,197835.48,29675.322,227510.80200000003,32.5,7000.33236923077,6543.72
2024-01-24 08:00:00+00:00,15163,SAROS RES,0.0,97.63,97.63,2024,2024-01,2206.99,2383.24,actual,97.63,215468.43369999997,32320.265054999993,247788.69875499996,32.5,7624.267653999998,7126.99
2024-03-12 21:00:00+00:00,15163,SAROS RES,0.0,56.05,56.05,2024,2024-03,1775.0,2383.24,actual,56.05,99488.75,14923.3125,114412.0625,32.5,3520.371153846154,4091.6499999999996
2024-04-03 12:00:00+00:00,15163,SAROS RES,0.0,75.96,75.96,2024,2024-04,1450.0,2383.24,actual,75.96,110141.99999999999,16521.299999999996,126663.29999999999,32.5,3897.3323076923075,5545.08
2024-04-12 09:00:00+00:00,15163,SAROS RES,8.96,126.29,117.33000000000001,2024,2024-04,0.0,2383.24,actual,117.33000000000001,0.0,0.0,0.0,32.5,0.0,8565.09
2024-06-08 12:00:00+00:00,15163,SAROS RES,0.0,133.71,133.71,2024,2024-06,2610.96,2383.24,actual,133.71,349111.46160000004,52366.719240000006,401478.18084000004,32.5,12353.174795076924,9760.83
2024-07-28 10:00:00+00:00,15163,SAROS RES,0.0,137.73,137.73,2024,2024-07,1499.98,2383.24,actual,137.73,206592.24539999999,30988.836809999997,237581.08221,32.5,7310.187144923077,10054.289999999999
2024-08-26 10:00:00+00:00,15163,SAROS RES,0.0,137.85,137.85,2024,2024-08,2500.0,2383.24,actual,137.85,344625.0,51693.75,396318.75,32.5,12194.423076923076,10063.05
2024-08-27 10:00:00+00:00,15163,SAROS RES,0.0,135.37,135.37,2024,2024-08,2515.2,2383.24,actual,135.37,340482.624,51072.3936,391555.0176,32.5,12047.846695384616,9882.01
2024-08-28 14:00:00+00:00,15163,SAROS RES,0.0,71.01,71.01,2024,2024-08,3000.0,2383.24,actual,71.01,213030.00000000003,31954.500000000004,244984.50000000003,32.5,7537.9846153846165,5183.7300000000005
2024-08-28 16:00:00+00:00,15163,SAROS RES,0.0,50.45,50.45,2024,2024-08,3000.0,2383.24,actual,50.45,151350.0,22702.5,174052.5,32.5,5355.461538461538,3682.8500000000004
2024-09-01 13:00:00+00:00,15163,SAROS RES,0.0,89.31,89.31,2024,2024-09,2499.0,2383.24,actual,89.31,223185.69,33477.8535,256663.5435,32.5,7897.3398,6519.63
2025-01-26 04:00:00+00:00,15163,SAROS RES,0.0,62.53,62.53,2025,2025-01,2950.0,2500.01,actual,62.53,184463.5,27669.524999999998,212133.025,36.0,5892.584027777778,4564.6900000000005
2025-01-28 06:00:00+00:00,15163,SAROS RES,0.0,65.5,65.5,2025,2025-01,2999.99,2500.01,actual,65.5,196499.34499999997,29474.901749999994,225974.24674999996,36.0,6277.062409722221,4781.5
2025-01-28 11:00:00+00:00,15163,SAROS RES,0.0,77.13,77.13,2025,2025-01,1799.98,2500.01,actual,77.13,138832.45739999998,20824.868609999998,159657.32601,36.0,4434.9257225,5630.49
2022-01-16 18:00:00+00:00,15383,MERSİNLİ RES,4.24,50.5,46.26,2022,2022-01,1314.99,2347.5,actual,46.26,60831.437399999995,9124.71561,69956.15301,16.5,4239.766849090909,3376.98
2022-01-07 02:00:00+00:00,15443,EVRENCİK RES,3.06,60.27,57.21,2022,2022-01,1054.03,2347.5,actual,57.21,60301.0563,9045.158445,69346.21474499999,16.5,4202.800893636363,4176.33
2022-02-18 16:00:00+00:00,15443,EVRENCİK RES,6.05,60.02,53.970000000000006,2022,2022-02,1524.0,2347.5,actual,53.970000000000006,82250.28000000001,12337.542000000001,94587.82200000001,16.5,5732.595272727273,3939.8100000000004
2022-03-25 23:00:00+00:00,15443,EVRENCİK RES,7.96,73.52,65.56,2022,2022-03,1745.0,2347.5,actual,65.56,114402.2,17160.329999999998,131562.53,16.5,7973.486666666667,4785.88
2022-04-21 00:00:00+00:00,15443,EVRENCİK RES,3.6,81.05,77.45,2022,2022-04,2000.0,2347.5,actual,77.45,154900.0,23235.0,178135.0,16.5,10796.060606060606,5653.85
2022-08-11 05:00:00+00:00,15443,EVRENCİK RES,8.22,50.79,42.57,2022,2022-08,2249.98,2347.5,actual,42.57,95781.6486,14367.24729,110148.89589,16.5,6675.69066,3107.61
2022-09-17 21:00:00+00:00,15443,EVRENCİK RES,6.41,68.56,62.150000000000006,2022,2022-09,3789.0,2347.5,actual,62.150000000000006,235486.35000000003,35322.95250000001,270809.30250000005,16.5,16412.685,4536.950000000001
2023-03-11 14:00:00+00:00,15443,EVRENCİK RES,0.0,129.42,129.42,2023,2023-03,2600.0,2183.385,actual,129.42,336491.99999999994,50473.79999999999,386965.79999999993,23.0,16824.6,9447.66
2023-03-26 02:00:00+00:00,15443,EVRENCİK RES,0.93,76.15,75.22,2023,2023-03,2949.99,2183.385,actual,75.22,221898.24779999998,33284.73716999999,255182.98497,23.0,11094.91239,5491.0599999999995
2023-04-17 02:00:00+00:00,15443,EVRENCİK RES,8.45,110.67,102.22,2023,2023-04,1944.12,2183.385,actual,102.22,198727.9464,29809.191959999996,228537.13835999998,23.0,9936.39732,7462.0599999999995
2023-06-17 17:00:00+00:00,15443,EVRENCİK RES,5.08,81.65,76.57000000000001,2023,2023-06,2400.0,2183.385,actual,76.57000000000001,183768.00000000003,27565.200000000004,211333.20000000004,23.0,9188.400000000001,5589.610000000001
2023-06-20 13:00:00+00:00,15443,EVRENCİK RES,2.68,100.3,97.61999999999999,2023,2023-06,2000.0,2183.385,actual,97.61999999999999,195239.99999999997,29285.999999999996,224525.99999999997,23.0,9761.999999999998,7126.259999999999
2023-11-02 08:00:00+00:00,15443,EVRENCİK RES,8.42,50.22,41.8,2023,2023-11,2700.0,2183.385,actual,41.8,112859.99999999999,16928.999999999996,129788.99999999999,23.0,5642.999999999999,3051.3999999999996
2024-04-13 06:00:00+00:00,15443,EVRENCİK RES,9.73,76.42,66.69,2024,2024-04,75.0,2383.24,actual,66.69,5001.75,750.2624999999999,5752.0125,32.5,176.98499999999999,4868.37
2024-06-14 02:00:00+00:00,15443,EVRENCİK RES,9.23,54.08,44.849999999999994,2024,2024-06,2593.3,2383.24,actual,44.849999999999994,116309.50499999999,17446.42575,133755.93075,32.5,4115.5671,3274.0499999999997
2024-11-23 04:00:00+00:00,15443,EVRENCİK RES,4.99,59.76,54.769999999999996,2024,2024-11,1799.98,2383.24,actual,54.769999999999996,98584.9046,14787.735689999998,113372.64029,32.5,3488.388932,3998.2099999999996
2025-01-04 05:00:00+00:00,15443,EVRENCİK RES,9.11,74.57,65.46,2025,2025-01,2945.99,2500.01,actual,65.46,192844.50539999997,28926.675809999993,221771.18120999995,36.0,6160.3105891666655,4778.58
2025-03-16 07:00:00+00:00,15443,EVRENCİK RES,0.0,80.89,80.89,2025,2025-03,0.0,2500.01,actual,80.89,0.0,0.0,0.0,36.0,0.0,5904.97
2025-03-16 19:00:00+00:00,15443,EVRENCİK RES,8.68,97.26,88.58000000000001,2025,2025-03,2199.0,2500.01,actual,88.58000000000001,194787.42000000004,29218.113000000005,224005.53300000005,36.0,6222.375916666668,6466.340000000001
2023-06-20 17:00:00+00:00,15505,GAZİ-9 RES,4.22,59.4,55.18,2023,2023-06,2400.0,2183.385,actual,55.18,132432.0,19864.8,152296.8,23.0,6621.599999999999,4028.14
2022-04-23 03:00:00+00:00,15585,KUŞADASI RES,9.58,73.15,63.57000000000001,2022,2022-04,1711.85,2347.5,actual,63.57000000000001,108822.30450000001,16323.345675,125145.65017500002,16.5,7584.58485909091,4640.610000000001
2022-07-25 16:00:00+00:00,15585,KUŞADASI RES,0.0,68.88,68.88,2022,2022-07,3000.01,2347.5,actual,68.88,206640.6888,30996.10332,237636.79212,16.5,14402.229825454546,5028.24
2024-01-25 19:00:00+00:00,15585,KUŞADASI RES,8.85,56.78,47.93,2024,2024-01,2279.98,2383.24,actual,47.93,109279.4414,16391.91621,125671.35760999999,32.5,3866.811003384615,3498.89
2024-08-07 12:00:00+00:00,15585,KUŞADASI RES,0.0,52.6,52.6,2024,2024-08,2739.0,2383.24,actual,52.6,144071.4,21610.71,165682.11,32.5,5097.9110769230765,3839.8
2025-03-28 00:00:00+00:00,15585,KUŞADASI RES,6.88,75.18,68.30000000000001,2025,2025-03,2123.33,2500.01,actual,68.30000000000001,145023.439,21753.51585,166776.95485,36.0,4632.693190277778,4985.900000000001
2025-03-31 07:00:00+00:00,15585,KUŞADASI RES,5.63,66.03,60.4,2025,2025-03,266.99,2500.01,actual,60.4,16126.196,2418.9294,18545.1254,36.0,515.1423722222222,4409.2
2025-04-30 15:00:00+00:00,15585,KUŞADASI RES,6.25,58.78,52.53,2025,2025-04,3323.99,2500.01,actual,52.53,174609.1947,26191.379204999997,200800.573905,36.0,5577.793719583333,3834.69
2022-06-14 21:00:00+00:00,15663,SİBELRES RES,9.46,56.42,46.96,2022,2022-06,2429.0,2347.5,actual,46.96,114065.84,17109.876,131175.716,16.5,7950.043393939393,3428.08
2024-05-04 12:00:00+00:00,15663,SİBELRES RES,8.42,55.22,46.8,2024,2024-05,2333.33,2383.24,actual,46.8,109199.84399999998,16379.976599999996,125579.82059999998,32.5,3863.9944799999994,3416.3999999999996
2023-07-07 17:00:00+00:00,15703,GÜNEY-1 RES,5.04,53.8,48.76,2023,2023-07,2248.98,2183.385,actual,48.76,109660.26479999999,16449.039719999997,126109.30451999999,23.0,5483.013239999999,3559.48
2023-07-18 17:00:00+00:00,15703,GÜNEY-1 RES,0.0,61.66,61.66,2023,2023-07,2499.08,2183.385,actual,61.66,154093.27279999998,23113.990919999997,177207.26372,23.0,7704.66364,4501.179999999999
2023-08-12 22:00:00+00:00,15703,GÜNEY-1 RES,0.0,55.86,55.86,2023,2023-08,2200.01,2183.385,actual,55.86,122892.5586,18433.88379,141326.44239,23.0,6144.627930000001,4077.7799999999997
2024-01-02 13:00:00+00:00,15703,GÜNEY-1 RES,7.98,50.83,42.849999999999994,2024,2024-01,2525.0,2383.24,actual,42.849999999999994,108196.24999999999,16229.437499999996,124425.68749999999,32.5,3828.4826923076917,3128.0499999999997
2024-01-12 20:00:00+00:00,15703,GÜNEY-1 RES,0.0,63.83,63.83,2024,2024-01,1497.98,2383.24,actual,63.83,95616.0634,14342.40951,109958.47291,32.5,3383.3376279999998,4659.59
2023-06-13 01:00:00+00:00,15843,TAYAKADIN RES,7.7,50.1,42.4,2023,2023-06,1781.0,2183.385,actual,42.4,75514.4,11327.159999999998,86841.56,23.0,3775.72,3095.2
2023-11-06 16:00:00+00:00,15983,ANDOZ RES,4.15,378.0,373.85,2023,2023-11,2700.0,2183.385,actual,373.85,1009395.0000000001,151409.25,1160804.25,23.0,50469.75,27291.050000000003
2022-02-08 04:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),7.06,54.45,47.39,2022,2022-02,1522.99,2347.5,actual,47.39,72174.4961,10826.174415,83000.670515,16.5,5030.3436675757575,3459.4700000000003
2024-04-22 00:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),0.0,72.18,72.18,2024,2024-04,1000.01,2383.24,actual,72.18,72180.7218,10827.108269999999,83007.83007,32.5,2554.087079076923,5269.14
2024-05-03 17:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),3.5,50.48,46.98,2024,2024-05,2700.0,2383.24,actual,46.98,126845.99999999999,19026.899999999998,145872.9,32.5,4488.396923076923,3429.54
2024-06-30 19:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),5.23,62.98,57.75,2024,2024-06,2299.99,2383.24,actual,57.75,132824.4225,19923.663374999996,152748.085875,32.5,4699.941103846154,4215.75
2024-10-29 18:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),0.0,56.28,56.28,2024,2024-10,2600.0,2383.24,actual,56.28,146328.0,21949.2,168277.2,32.5,5177.76,4108.4400000000005
2024-11-24 03:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),0.0,72.32,72.32,2024,2024-11,1425.0,2383.24,actual,72.32,103055.99999999999,15458.399999999998,118514.39999999998,32.5,3646.5969230769224,5279.36
2024-12-11 00:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),4.48,57.74,53.260000000000005,2024,2024-12,1800.0,2383.24,actual,53.260000000000005,95868.00000000001,14380.200000000003,110248.20000000001,32.5,3392.252307692308,3887.9800000000005
2024-12-19 23:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),0.0,63.0,63.0,2024,2024-12,2246.99,2383.24,actual,63.0,141560.37,21234.0555,162794.42549999998,32.5,5009.059246153845,4599.0
2024-12-20 21:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),0.0,71.13,71.13,2024,2024-12,2855.33,2383.24,actual,71.13,203099.6229,30464.943434999997,233564.56633499998,32.5,7186.602041076922,5192.49
2025-03-16 08:00:00+00:00,16043,TAŞPINAR RES(GALATA WİND),0.0,77.19,77.19,2025,2025-03,0.0,2500.01,actual,77.19,0.0,0.0,0.0,36.0,0.0,5634.87
2023-03-22 04:00:00+00:00,16065,ÖMERLİ RES(BETİM),6.27,62.53,56.260000000000005,2023,2023-03,2295.0,2183.385,actual,56.260000000000005,129116.70000000001,19367.505,148484.20500000002,23.0,6455.835000000001,4106.9800000000005
2023-06-20 14:00:00+00:00,16065,ÖMERLİ RES(BETİM),4.77,54.57,49.8,2023,2023-06,2152.21,2183.385,actual,49.8,107180.05799999999,16077.008699999998,123257.0667,23.0,5359.0028999999995,3635.3999999999996
2023-07-27 15:00:00+00:00,16065,ÖMERLİ RES(BETİM),8.52,57.36,48.84,2023,2023-07,2328.04,2183.385,actual,48.84,113701.47360000001,17055.22104,130756.69464000002,23.0,5685.07368,3565.32
2024-01-30 00:00:00+00:00,16065,ÖMERLİ RES(BETİM),9.91,95.88,85.97,2024,2024-01,1238.34,2383.24,actual,85.97,106460.08979999999,15969.013469999998,122429.10326999999,32.5,3767.049331384615,6275.8099999999995
2024-03-12 10:00:00+00:00,16065,ÖMERLİ RES(BETİM),2.95,57.32,54.37,2024,2024-03,749.99,2383.24,actual,54.37,40776.9563,6116.543444999999,46893.499744999994,32.5,1442.876915230769,3969.0099999999998
2024-04-10 00:00:00+00:00,16065,ÖMERLİ RES(BETİM),6.69,55.55,48.86,2024,2024-04,1650.01,2383.24,actual,48.86,80619.4886,12092.923289999999,92712.41188999999,32.5,2852.6895966153843,3566.7799999999997
2024-04-19 19:00:00+00:00,16065,ÖMERLİ RES(BETİM),9.85,64.85,54.99999999999999,2024,2024-04,2343.08,2383.24,actual,54.99999999999999,128869.39999999998,19330.409999999996,148199.80999999997,32.5,4559.994153846153,4014.9999999999995
2024-07-11 16:00:00+00:00,16065,ÖMERLİ RES(BETİM),4.9,54.8,49.9,2024,2024-07,3000.0,2383.24,actual,49.9,149700.0,22455.0,172155.0,32.5,5297.076923076923,3642.7
2025-03-28 12:00:00+00:00,16065,ÖMERLİ RES(BETİM),4.26,68.23,63.970000000000006,2025,2025-03,2159.01,2500.01,actual,63.970000000000006,138111.86970000004,20716.780455000004,158828.65015500004,36.0,4411.906948750001,4669.81
2022-08-07 04:00:00+00:00,16224,GÖKTEPE RES,0.0,63.84,63.84,2022,2022-08,1250.0,2347.5,actual,63.84,79800.0,11970.0,91770.0,16.5,5561.818181818182,4660.320000000001
2022-11-19 08:00:00+00:00,16224,GÖKTEPE RES,0.0,98.14,98.14,2022,2022-11,4244.44,2347.5,actual,98.14,416549.3416,62482.40123999999,479031.74283999996,16.5,29032.226838787876,7164.22
2022-11-30 20:00:00+00:00,16224,GÖKTEPE RES,8.4,51.0,42.6,2022,2022-11,2790.0,2347.5,actual,42.6,118854.0,17828.1,136682.1,16.5,8283.763636363637,3109.8
2023-01-27 02:00:00+00:00,16224,GÖKTEPE RES,9.6,63.9,54.3,2023,2023-01,3342.03,2183.385,actual,54.3,181472.229,27220.834349999997,208693.06334999998,23.0,9073.611449999999,3963.8999999999996
2023-07-20 21:00:00+00:00,16224,GÖKTEPE RES,7.0,80.0,73.0,2023,2023-07,2320.01,2183.385,actual,73.0,169360.73,25404.109500000002,194764.8395,23.0,8468.0365,5329.0
2023-11-18 05:00:00+00:00,16224,GÖKTEPE RES,5.48,62.09,56.61,2023,2023-11,1551.24,2183.385,actual,56.61,87815.6964,13172.35446,100988.05086,23.0,4390.78482,4132.53
2024-01-02 17:00:00+00:00,16224,GÖKTEPE RES,6.65,65.79,59.14000000000001,2024,2024-01,2482.0,2383.24,actual,59.14000000000001,146785.48,22017.822,168803.30200000003,32.5,5193.947753846154,4317.22
2024-01-26 16:00:00+00:00,16224,GÖKTEPE RES,7.54,55.37,47.83,2024,2024-01,2362.86,2383.24,actual,47.83,113015.5938,16952.339069999998,129967.93287,32.5,3999.0133190769234,3491.5899999999997
2024-03-25 14:00:00+00:00,16224,GÖKTEPE RES,7.62,62.0,54.38,2024,2024-03,2349.95,2383.24,actual,54.38,127790.281,19168.54215,146958.82315,32.5,4521.809943076923,3969.7400000000002
2024-05-03 17:00:00+00:00,16224,GÖKTEPE RES,6.21,88.27,82.06,2024,2024-05,2700.0,2383.24,actual,82.06,221562.0,33234.299999999996,254796.3,32.5,7839.886153846153,5990.38
2024-10-31 20:00:00+00:00,16224,GÖKTEPE RES,6.16,53.98,47.81999999999999,2024,2024-10,2222.33,2383.24,actual,47.81999999999999,106271.82059999998,15940.773089999995,122212.59368999998,32.5,3760.3874981538456,3490.8599999999997
2024-12-10 19:00:00+00:00,16224,GÖKTEPE RES,9.11,77.34,68.23,2024,2024-12,2423.39,2383.24,actual,68.23,165347.8997,24802.184955,190150.084655,32.5,5850.771835538462,4980.79
2025-03-16 08:00:00+00:00,16224,GÖKTEPE RES,0.0,76.0,76.0,2025,2025-03,0.0,2500.01,actual,76.0,0.0,0.0,0.0,36.0,0.0,5548.0
2025-03-26 05:00:00+00:00,16224,GÖKTEPE RES,0.0,51.0,51.0,2025,2025-03,2899.99,2500.01,actual,51.0,147899.49,22184.923499999997,170084.4135,36.0,4724.567041666666,3723.0
2025-04-22 18:00:00+00:00,16243,ATAKALE RES,0.0,68.61,68.61,2025,2025-04,3400.0,2500.01,actual,68.61,233274.0,34991.1,268265.1,36.0,7451.8083333333325,5008.53
2025-04-25 15:00:00+00:00,16243,ATAKALE RES,6.6,56.96,50.36,2025,2025-04,3400.0,2500.01,actual,50.36,171224.0,25683.6,196907.6,36.0,5469.655555555556,3676.2799999999997
2025-03-16 08:00:00+00:00,16545,GEYVE RES,0.0,52.7,52.7,2025,2025-03,0.0,2500.01,actual,52.7,0.0,0.0,0.0,36.0,0.0,3847.1000000000004
2023-09-27 18:00:00+00:00,16623,ULU RES,0.0,54.29,54.29,2023,2023-09,2299.99,2183.385,actual,54.29,124866.45709999999,18729.968564999996,143596.425665,23.0,6243.322854999999,3963.17
2023-11-16 08:00:00+00:00,16623,ULU RES,7.74,60.96,53.22,2023,2023-11,2249.38,2183.385,actual,53.22,119712.0036,17956.80054,137668.80414,23.0,5985.600179999999,3885.06
2024-06-14 17:00:00+00:00,16623,ULU RES,9.02,57.16,48.14,2024,2024-06,2700.0,2383.24,actual,48.14,129978.0,19496.7,149474.7,32.5,4599.221538461539,3514.2200000000003
2024-09-01 12:00:00+00:00,16623,ULU RES,6.77,59.1,52.33,2024,2024-09,2399.39,2383.24,actual,52.33,125560.07869999998,18834.011805,144394.09050499997,32.5,4442.895092461537,3820.0899999999997
2022-04-26 19:00:00+00:00,16783,ADAPAZARI RES,0.9,62.45,61.550000000000004,2022,2022-04,2481.84,2347.5,actual,61.550000000000004,152757.252,22913.5878,175670.83980000002,16.5,10646.717563636365,4493.150000000001
2022-07-09 22:00:00+00:00,16783,ADAPAZARI RES,9.55,54.87,45.31999999999999,2022,2022-07,1514.64,2347.5,actual,45.31999999999999,68643.48479999999,10296.522719999999,78940.00751999998,16.5,4784.242879999999,3308.3599999999997
2022-08-24 17:00:00+00:00,16783,ADAPAZARI RES,4.72,67.13,62.41,2022,2022-08,4000.0,2347.5,actual,62.41,249640.0,37446.0,287086.0,16.5,17399.151515151516,4555.929999999999
2023-05-05 18:00:00+00:00,16783,ADAPAZARI RES,8.17,65.29,57.120000000000005,2023,2023-05,2600.0,2183.385,actual,57.120000000000005,148512.0,22276.8,170788.8,23.0,7425.599999999999,4169.76
2023-11-04 22:00:00+00:00,16783,ADAPAZARI RES,4.26,51.61,47.35,2023,2023-11,1325.0,2183.385,actual,47.35,62738.75,9410.8125,72149.5625,23.0,3136.9375,3456.55
2024-03-25 19:00:00+00:00,16783,ADAPAZARI RES,8.25,55.0,46.75,2024,2024-03,2645.0,2383.24,actual,46.75,123653.75,18548.0625,142201.8125,32.5,4375.440384615385,3412.75
2023-03-09 13:00:00+00:00,16863,ZONGULDAK RES,0.77,63.95,63.18,2023,2023-03,1877.0,2183.385,actual,63.18,118588.86,17788.328999999998,136377.189,23.0,5929.443,4612.14
2023-09-08 01:00:00+00:00,16863,ZONGULDAK RES,8.69,51.07,42.38,2023,2023-09,1673.99,2183.385,actual,42.38,70943.6962,10641.55443,81585.25063000001,23.0,3547.18481,3093.7400000000002
2024-04-08 06:00:00+00:00,16863,ZONGULDAK RES,0.0,56.51,56.51,2024,2024-04,1438.99,2383.24,actual,56.51,81317.32489999999,12197.598734999998,93514.92363499998,32.5,2877.382265692307,4125.23
2025-03-16 08:00:00+00:00,16863,ZONGULDAK RES,0.63,74.49,73.86,2025,2025-03,0.0,2500.01,actual,73.86,0.0,0.0,0.0,36.0,0.0,5391.78
2022-05-18 15:00:00+00:00,16963,İSTANBUL RES,0.0,128.5,128.5,2022,2022-05,1850.0,2347.5,actual,128.5,237725.0,35658.75,273383.75,16.5,16568.71212121212,9380.5
2022-08-01 08:00:00+00:00,16963,İSTANBUL RES,9.1,61.0,51.9,2022,2022-08,4000.0,2347.5,actual,51.9,207600.0,31140.0,238740.0,16.5,14469.09090909091,3788.7
2023-02-06 05:00:00+00:00,16963,İSTANBUL RES,8.0,80.5,72.5,2023,2023-02,3500.0,2183.385,actual,72.5,253750.0,38062.5,291812.5,23.0,12687.5,5292.5
2023-04-26 11:00:00+00:00,16963,İSTANBUL RES,9.9,60.8,50.9,2023,2023-04,2088.99,2183.385,actual,50.9,106329.59099999999,15949.438649999996,122279.02964999998,23.0,5316.479549999999,3715.7
2023-11-29 09:00:00+00:00,16963,İSTANBUL RES,3.6,52.3,48.699999999999996,2023,2023-11,1765.91,2183.385,actual,48.699999999999996,85999.817,12899.972549999999,98899.78954999999,23.0,4299.990849999999,3555.1
2024-03-21 16:00:00+00:00,16963,İSTANBUL RES,0.0,58.74,58.74,2024,2024-03,2649.0,2383.24,actual,58.74,155602.26,23340.339,178942.59900000002,32.5,5505.926123076923,4288.02
2024-05-03 19:00:00+00:00,16963,İSTANBUL RES,6.19,55.25,49.06,2024,2024-05,2690.01,2383.24,actual,49.06,131971.8906,19795.783590000003,151767.67419000002,32.5,4669.774590461539,3581.38
2024-07-02 21:00:00+00:00,16963,İSTANBUL RES,0.0,62.48,62.48,2024,2024-07,3000.0,2383.24,actual,62.48,187440.0,28116.0,215556.0,32.5,6632.492307692308,4561.04
2024-10-06 22:00:00+00:00,16963,İSTANBUL RES,7.75,60.64,52.89,2024,2024-10,2545.34,2383.24,actual,52.89,134623.0326,20193.45489,154816.48749,32.5,4763.584230461538,3860.9700000000003
2024-12-21 11:00:00+00:00,16963,İSTANBUL RES,1.47,55.64,54.17,2024,2024-12,2488.43,2383.24,actual,54.17,134798.2531,20219.737965,155017.991065,32.5,4769.784340461539,3954.4100000000003
2025-03-16 08:00:00+00:00,16963,İSTANBUL RES,0.0,108.79,108.79,2025,2025-03,0.0,2500.01,actual,108.79,0.0,0.0,0.0,36.0,0.0,7941.67
2022-04-16 16:00:00+00:00,17503,BOZÜYÜK RES,5.5,51.0,45.5,2022,2022-04,2500.0,2347.5,actual,45.5,113750.0,17062.5,130812.5,16.5,7928.030303030303,3321.5
2022-06-24 20:00:00+00:00,17503,BOZÜYÜK RES,0.0,61.6,61.6,2022,2022-06,2359.98,2347.5,actual,61.6,145374.768,21806.215200000002,167180.98320000002,16.5,10132.180800000002,4496.8
2022-07-26 06:00:00+00:00,17503,BOZÜYÜK RES,7.4,91.0,83.6,2022,2022-07,3000.01,2347.5,actual,83.6,250800.836,37620.1254,288420.96140000003,16.5,17480.058266666667,6102.799999999999
2022-08-31 16:00:00+00:00,17503,BOZÜYÜK RES,8.9,51.6,42.7,2022,2022-08,4000.0,2347.5,actual,42.7,170800.0,25620.0,196420.0,16.5,11904.242424242424,3117.1000000000004
2023-05-28 01:00:00+00:00,17503,BOZÜYÜK RES,6.1,56.2,50.1,2023,2023-05,549.0,2183.385,actual,50.1,27504.9,4125.735,31630.635000000002,23.0,1375.2450000000001,3657.3
2024-03-28 21:00:00+00:00,17503,BOZÜYÜK RES,1.0,54.0,53.0,2024,2024-03,2382.49,2383.24,actual,53.0,126271.96999999999,18940.795499999997,145212.76549999998,32.5,4468.085092307691,3869.0
2024-06-28 21:00:00+00:00,17503,BOZÜYÜK RES,1.0,80.8,79.8,2024,2024-06,2695.0,2383.24,actual,79.8,215061.0,32259.149999999998,247320.15,32.5,7609.850769230769,5825.4
2024-12-22 01:00:00+00:00,17503,BOZÜYÜK RES,8.3,53.9,45.599999999999994,2024,2024-12,2268.49,2383.24,actual,45.599999999999994,103443.14399999997,15516.471599999995,118959.61559999996,32.5,3660.2958646153834,3328.7999999999997
2025-04-10 17:00:00+00:00,17503,BOZÜYÜK RES,0.0,73.6,73.6,2025,2025-04,3399.69,2500.01,actual,73.6,250217.18399999998,37532.5776,287749.76159999997,36.0,7993.048933333333,5372.799999999999
2025-03-16 08:00:00+00:00,17909,ATARES-2 RES,0.0,66.87,66.87,2025,2025-03,0.0,2500.01,actual,66.87,0.0,0.0,0.0,36.0,0.0,4881.51
