CASE_ID,CASE_05
SANTRAL,GÜLPINAR RES
ACIKLAMA,16.03.2025 tarihinde saat 10:00'de 98 MW uretimden 0 MW'a ani dusus

# OLAY BILGILERI
Tarih,2025-03-16
Saat,10:00
Onceki_Uretim_MW,97.7
Sonraki_Uretim_MW,0.0
Kayip_MW,97.7
Dusus_Yuzde,100.0%

# SANTRAL BILGILERI (Kaynak: enerjiatlasi.com)
Kurulu_Guc,149 MW (165.56 MW)
Il,Çanakkale
Isletmeci_Firma,Yıldızlar Enerji
Turbin_Adedi,45
Yillik_Uretim,~420 GWh
Detay_URL,https://www.enerjiatlasi.com/ruzgar/gulpinar-res.html


# EN YAKIN 3 METEOROLOJI ISTASYONU
# Kaynak: https://teknolojikkazalar.org/list/weather_station
Istasyon_No,Istasyon_Adi,Kod,Enlem,Boylam,Tip,Organizasyon
17112,Çanakkale,CNKL,40° 08' N,26° 24' E,B, S,DMİ
17110,Gökçeada,GKCD,40° 12' N,25° 54' E,B, S,DMİ
17111,Bozcaada,BZCD,39° 50' N,26° 04' E,B,DMİ

# GERCEK ZAMANLI URETIM (Olay oncesi/sonrasi 72 saat)
Tarih_Saat,Toplam_MWh,Ruzgar_MWh
2025-03-15T08:00:00+03:00,158.5,158.5
2025-03-15T09:00:00+03:00,160.72,160.72
2025-03-15T10:00:00+03:00,141.46,141.46
2025-03-15T11:00:00+03:00,123.32,123.32
2025-03-15T12:00:00+03:00,116.25,116.25
2025-03-15T13:00:00+03:00,102.07,102.07
2025-03-15T14:00:00+03:00,94.62,94.62
2025-03-15T15:00:00+03:00,101.33,101.33
2025-03-15T16:00:00+03:00,94.4,94.4
2025-03-15T17:00:00+03:00,103.11,103.11
2025-03-15T18:00:00+03:00,123.4,123.4
2025-03-15T19:00:00+03:00,152.97,152.97
2025-03-15T20:00:00+03:00,166.11,166.11
2025-03-15T21:00:00+03:00,166.06,166.06
2025-03-15T22:00:00+03:00,158.5,158.5
2025-03-15T23:00:00+03:00,159.73,159.73
2025-03-16T00:00:00+03:00,166.13,166.13
2025-03-16T01:00:00+03:00,156.12,156.12
2025-03-16T02:00:00+03:00,159.73,159.73
2025-03-16T03:00:00+03:00,162.24,162.24
2025-03-16T04:00:00+03:00,160.1,160.1
2025-03-16T05:00:00+03:00,162.96,162.96
2025-03-16T06:00:00+03:00,166.06,166.06
2025-03-16T07:00:00+03:00,165.51,165.51
2025-03-16T08:00:00+03:00,165.74,165.74
2025-03-16T09:00:00+03:00,97.72,97.72
2025-03-16T10:00:00+03:00,0,0
2025-03-16T11:00:00+03:00,0,0
2025-03-16T12:00:00+03:00,0,0
2025-03-16T13:00:00+03:00,111.99,111.99
2025-03-16T14:00:00+03:00,165.76,165.76
2025-03-16T15:00:00+03:00,163.07,163.07
2025-03-16T16:00:00+03:00,130.23,130.23
2025-03-16T17:00:00+03:00,138.58,138.58
2025-03-16T18:00:00+03:00,134.95,134.95
2025-03-16T19:00:00+03:00,126.59,126.59
2025-03-16T20:00:00+03:00,145.6,145.6
2025-03-16T21:00:00+03:00,149.36,149.36
2025-03-16T22:00:00+03:00,125.8,125.8
2025-03-16T23:00:00+03:00,131.58,131.58
2025-03-17T00:00:00+03:00,132.94,132.94
2025-03-17T01:00:00+03:00,109.22,109.22
2025-03-17T02:00:00+03:00,109.67,109.67
2025-03-17T03:00:00+03:00,102.3,102.3
2025-03-17T04:00:00+03:00,95.74,95.74
2025-03-17T05:00:00+03:00,134.24,134.24
2025-03-17T06:00:00+03:00,110.18,110.18
2025-03-17T07:00:00+03:00,103.27,103.27
2025-03-17T08:00:00+03:00,75.89,75.89
2025-03-17T09:00:00+03:00,53.36,53.36
2025-03-17T10:00:00+03:00,51.62,51.62
2025-03-17T11:00:00+03:00,61.8,61.8
2025-03-17T12:00:00+03:00,47.43,47.43
2025-03-17T13:00:00+03:00,45.38,45.38
2025-03-17T14:00:00+03:00,62.85,62.85
2025-03-17T15:00:00+03:00,86.94,86.94
2025-03-17T16:00:00+03:00,98.25,98.25
2025-03-17T17:00:00+03:00,96.92,96.92
2025-03-17T18:00:00+03:00,78.54,78.54
2025-03-17T19:00:00+03:00,86.56,86.56
2025-03-17T20:00:00+03:00,68.09,68.09
2025-03-17T21:00:00+03:00,68.25,68.25
2025-03-17T22:00:00+03:00,23.95,23.95
2025-03-17T23:00:00+03:00,4.48,4.48
2025-03-18T00:00:00+03:00,17.05,17.05
2025-03-18T01:00:00+03:00,31.87,31.87
2025-03-18T02:00:00+03:00,39,39
2025-03-18T03:00:00+03:00,76.34,76.34
2025-03-18T04:00:00+03:00,83.78,83.78
2025-03-18T05:00:00+03:00,108.87,108.87
2025-03-18T06:00:00+03:00,93.74,93.74
2025-03-18T07:00:00+03:00,99.48,99.48
2025-03-18T08:00:00+03:00,56.2,56.2
2025-03-18T09:00:00+03:00,65.98,65.98
2025-03-18T10:00:00+03:00,90.49,90.49
2025-03-18T11:00:00+03:00,101.73,101.73
2025-03-18T12:00:00+03:00,117.54,117.54
2025-03-18T13:00:00+03:00,119.59,119.59
2025-03-18T14:00:00+03:00,131.78,131.78
2025-03-18T15:00:00+03:00,139.27,139.27
2025-03-18T16:00:00+03:00,143.69,143.69
2025-03-18T17:00:00+03:00,163.34,163.34
2025-03-18T18:00:00+03:00,165.89,165.89
2025-03-18T19:00:00+03:00,156.86,156.86
2025-03-18T20:00:00+03:00,162.02,162.02
2025-03-18T21:00:00+03:00,166.11,166.11
2025-03-18T22:00:00+03:00,166.05,166.05
2025-03-18T23:00:00+03:00,164,164
2025-03-19T00:00:00+03:00,162.84,162.84
2025-03-19T01:00:00+03:00,154.91,154.91
2025-03-19T02:00:00+03:00,155.92,155.92
2025-03-19T03:00:00+03:00,157.28,157.28
2025-03-19T04:00:00+03:00,156.31,156.31
2025-03-19T05:00:00+03:00,153.9,153.9
2025-03-19T06:00:00+03:00,149.54,149.54
2025-03-19T07:00:00+03:00,152.3,152.3
2025-03-19T08:00:00+03:00,153.76,153.76
2025-03-19T09:00:00+03:00,150.16,150.16
2025-03-19T10:00:00+03:00,152.74,152.74
2025-03-19T11:00:00+03:00,157.81,157.81
2025-03-19T12:00:00+03:00,163.59,163.59
2025-03-19T13:00:00+03:00,160.03,160.03
2025-03-19T14:00:00+03:00,156.3,156.3
2025-03-19T15:00:00+03:00,153.8,153.8
2025-03-19T16:00:00+03:00,156.83,156.83
2025-03-19T17:00:00+03:00,153.9,153.9
2025-03-19T18:00:00+03:00,128.7,128.7
2025-03-19T19:00:00+03:00,85.22,85.22
2025-03-19T20:00:00+03:00,60.24,60.24
2025-03-19T21:00:00+03:00,51.57,51.57
2025-03-19T22:00:00+03:00,54.22,54.22
2025-03-19T23:00:00+03:00,40.3,40.3
